Date	mean_cfs	Qual_Flag	Data_Source
12/4/1956	14	70	DWR
12/5/1956	14	70	DWR
12/6/1956	15	70	DWR
12/7/1956	15	70	DWR
12/8/1956	15	70	DWR
12/9/1956	15	70	DWR
12/10/1956	15	70	DWR
12/11/1956	300	70	DWR
12/12/1956	174	70	DWR
12/13/1956	185	70	DWR
12/14/1956	116	70	DWR
12/15/1956	84	70	DWR
12/16/1956	68	70	DWR
12/17/1956	56	70	DWR
12/18/1956	49	70	DWR
12/19/1956	43	70	DWR
12/20/1956	39	70	DWR
12/21/1956	36	70	DWR
12/22/1956	31	70	DWR
12/23/1956	32	70	DWR
12/24/1956	30	70	DWR
12/25/1956	28	70	DWR
12/26/1956	26	70	DWR
12/27/1956	26	70	DWR
12/28/1956	25	70	DWR
12/29/1956	24	70	DWR
12/30/1956	24	70	DWR
12/31/1956	23	70	DWR
1/1/1957	20	1	DWR
1/2/1957	20	1	DWR
1/3/1957	17	1	DWR
1/4/1957	15	1	DWR
1/5/1957	14	1	DWR
1/6/1957	14	1	DWR
1/7/1957	17	1	DWR
1/8/1957	18	1	DWR
1/9/1957	17	1	DWR
1/10/1957	18	1	DWR
1/11/1957	21	1	DWR
1/12/1957	22	1	DWR
1/13/1957	29	1	DWR
1/14/1957	28	1	DWR
1/15/1957	29	1	DWR
1/16/1957	27	1	DWR
1/17/1957	24	1	DWR
1/18/1957	23	1	DWR
1/19/1957	25	1	DWR
1/20/1957	38	1	DWR
1/21/1957	30	1	DWR
1/22/1957	23	1	DWR
1/23/1957	22	1	DWR
1/24/1957	24	1	DWR
1/25/1957	23	1	DWR
1/26/1957	21	1	DWR
1/27/1957	20	1	DWR
1/28/1957	20	70	DWR
1/29/1957	20	70	DWR
1/30/1957	20	70	DWR
1/31/1957	20	70	DWR
2/1/1957	20	70	DWR
2/2/1957	20	70	DWR
2/3/1957	20	70	DWR
2/4/1957	20	70	DWR
2/5/1957	20	70	DWR
2/6/1957	20	70	DWR
2/7/1957	20	70	DWR
2/8/1957	20	70	DWR
2/9/1957	20	70	DWR
2/10/1957	20	70	DWR
2/11/1957	20	70	DWR
2/12/1957	20	70	DWR
2/13/1957	30	70	DWR
2/14/1957	38	1	DWR
2/15/1957	34	1	DWR
2/16/1957	30	1	DWR
2/17/1957	29	1	DWR
2/18/1957	30	1	DWR
2/19/1957	29	1	DWR
2/20/1957	29	1	DWR
2/21/1957	30	1	DWR
2/22/1957	38	1	DWR
2/23/1957	197	1	DWR
2/24/1957	550	1	DWR
2/25/1957	386	1	DWR
2/26/1957	531	1	DWR
2/27/1957	363	1	DWR
2/28/1957	226	1	DWR
3/1/1957	188	1	DWR
3/2/1957	166	1	DWR
3/3/1957	147	1	DWR
3/4/1957	220	1	DWR
3/5/1957	256	1	DWR
3/6/1957	320	1	DWR
3/7/1957	300	1	DWR
3/8/1957	279	1	DWR
3/9/1957	375	1	DWR
3/10/1957	270	1	DWR
3/11/1957	276	1	DWR
3/12/1957	328	1	DWR
3/13/1957	245	1	DWR
3/14/1957	212	1	DWR
3/15/1957	193	1	DWR
3/16/1957	174	1	DWR
3/17/1957	161	1	DWR
3/18/1957	154	1	DWR
3/19/1957	144	1	DWR
3/20/1957	142	1	DWR
3/21/1957	132	1	DWR
3/22/1957	125	1	DWR
3/23/1957	120	1	DWR
3/24/1957	116	1	DWR
3/25/1957	159	1	DWR
3/26/1957	164	1	DWR
3/27/1957	152	1	DWR
3/28/1957	154	1	DWR
3/29/1957	166	1	DWR
3/30/1957	152	1	DWR
3/31/1957	156	1	DWR
4/1/1957	144	1	DWR
4/2/1957	135	1	DWR
4/3/1957	130	1	DWR
4/4/1957	137	1	DWR
4/5/1957	149	1	DWR
4/6/1957	164	1	DWR
4/7/1957	144	1	DWR
4/8/1957	137	1	DWR
4/9/1957	135	1	DWR
4/10/1957	140	1	DWR
4/11/1957	142	1	DWR
4/12/1957	137	1	DWR
4/13/1957	132	1	DWR
4/14/1957	180	1	DWR
4/15/1957	144	1	DWR
4/16/1957	130	1	DWR
4/17/1957	123	1	DWR
4/18/1957	114	1	DWR
4/19/1957	108	1	DWR
4/20/1957	101	1	DWR
4/21/1957	101	1	DWR
4/22/1957	99	1	DWR
4/23/1957	101	1	DWR
4/24/1957	105	1	DWR
4/25/1957	108	1	DWR
4/26/1957	110	1	DWR
4/27/1957	114	1	DWR
4/28/1957	135	1	DWR
4/29/1957	182	1	DWR
4/30/1957	251	1	DWR
5/1/1957	263	1	DWR
5/2/1957	266	1	DWR
5/3/1957	204	1	DWR
5/4/1957	198	1	DWR
5/5/1957	220	1	DWR
5/6/1957	260	1	DWR
5/7/1957	292	1	DWR
5/8/1957	292	1	DWR
5/9/1957	270	1	DWR
5/10/1957	242	1	DWR
5/11/1957	217	1	DWR
5/12/1957	212	1	DWR
5/13/1957	212	1	DWR
5/14/1957	193	1	DWR
5/15/1957	177	1	DWR
5/16/1957	182	1	DWR
5/17/1957	212	1	DWR
5/18/1957	474	1	DWR
5/19/1957	334	1	DWR
5/20/1957	263	1	DWR
5/21/1957	229	1	DWR
5/22/1957	206	1	DWR
5/23/1957	193	1	DWR
5/24/1957	196	1	DWR
5/25/1957	217	1	DWR
5/26/1957	245	1	DWR
5/27/1957	282	1	DWR
5/28/1957	317	1	DWR
5/29/1957	375	1	DWR
5/30/1957	363	1	DWR
5/31/1957	386	1	DWR
6/1/1957	375	1	DWR
6/2/1957	342	1	DWR
6/3/1957	317	1	DWR
6/4/1957	303	1	DWR
6/5/1957	276	1	DWR
6/6/1957	239	1	DWR
6/7/1957	206	70	DWR
6/8/1957	190	70	DWR
6/9/1957	182	70	DWR
6/10/1957	174	1	DWR
6/11/1957	171	1	DWR
6/12/1957	171	1	DWR
6/13/1957	164	1	DWR
6/14/1957	144	1	DWR
6/15/1957	125	1	DWR
6/16/1957	114	1	DWR
6/17/1957	110	1	DWR
6/18/1957	110	1	DWR
6/19/1957	116	1	DWR
6/20/1957	114	1	DWR
6/21/1957	110	1	DWR
6/22/1957	103	1	DWR
6/23/1957	99	1	DWR
6/24/1957	93	1	DWR
6/25/1957	87	1	DWR
6/26/1957	86	1	DWR
6/27/1957	82	1	DWR
6/28/1957	78	1	DWR
6/29/1957	74	1	DWR
6/30/1957	68	1	DWR
7/1/1957	62	1	DWR
7/2/1957	61	1	DWR
7/3/1957	52	1	DWR
7/4/1957	47	1	DWR
7/5/1957	43	1	DWR
7/6/1957	40	1	DWR
7/7/1957	40	1	DWR
7/8/1957	42	1	DWR
7/9/1957	39	1	DWR
7/10/1957	35	1	DWR
7/11/1957	31	1	DWR
7/12/1957	32	1	DWR
7/13/1957	32	1	DWR
7/14/1957	39	1	DWR
7/15/1957	34	1	DWR
7/16/1957	31	1	DWR
7/17/1957	28	1	DWR
7/18/1957	27	1	DWR
7/19/1957	25	1	DWR
7/20/1957	23	1	DWR
7/21/1957	22	1	DWR
7/22/1957	22	1	DWR
7/23/1957	18	1	DWR
7/24/1957	16	1	DWR
7/25/1957	16	1	DWR
7/26/1957	15	1	DWR
7/27/1957	18	1	DWR
7/28/1957	19	1	DWR
7/29/1957	18	1	DWR
7/30/1957	16	1	DWR
7/31/1957	14	1	DWR
8/1/1957	14	1	DWR
8/2/1957	14	1	DWR
8/3/1957	14	1	DWR
8/4/1957	12	1	DWR
8/5/1957	13	1	DWR
8/6/1957	13	1	DWR
8/7/1957	13	1	DWR
8/8/1957	13	1	DWR
8/9/1957	11	1	DWR
8/10/1957	12	1	DWR
8/11/1957	11	1	DWR
8/12/1957	11	1	DWR
8/13/1957	11	1	DWR
8/14/1957	11	1	DWR
8/15/1957	11	1	DWR
8/16/1957	11	1	DWR
8/17/1957	9.2	1	DWR
8/18/1957	8.6	1	DWR
8/19/1957	9.2	1	DWR
8/20/1957	9.9	1	DWR
8/21/1957	11	1	DWR
8/22/1957	11	1	DWR
8/23/1957	11	1	DWR
8/24/1957	12	1	DWR
8/25/1957	11	1	DWR
8/26/1957	9.9	1	DWR
8/27/1957	8.6	1	DWR
8/28/1957	9.2	1	DWR
8/29/1957	11	1	DWR
8/30/1957	13	1	DWR
8/31/1957	14	1	DWR
9/1/1957	14	1	DWR
9/2/1957	14	1	DWR
9/3/1957	14	1	DWR
9/4/1957	13	1	DWR
9/5/1957	12	1	DWR
9/6/1957	11	1	DWR
9/7/1957	9.9	1	DWR
9/8/1957	9.9	1	DWR
9/9/1957	9.9	1	DWR
9/10/1957	9.2	1	DWR
9/11/1957	9.2	1	DWR
9/12/1957	9.9	1	DWR
9/13/1957	9.2	1	DWR
9/14/1957	9.2	1	DWR
9/15/1957	7.2	1	DWR
9/16/1957	7.2	1	DWR
9/17/1957	7.2	1	DWR
9/18/1957	5.9	1	DWR
9/19/1957	5.9	1	DWR
9/20/1957	5.5	1	DWR
9/21/1957	5.5	1	DWR
9/22/1957	5.5	1	DWR
9/23/1957	5	1	DWR
9/24/1957	5	1	DWR
9/25/1957	4.6	1	DWR
9/26/1957	29	1	DWR
9/27/1957	49	1	DWR
9/28/1957	27	1	DWR
9/29/1957	29	1	DWR
9/30/1957	22	1	DWR
10/1/1957	20	1	DWR
10/2/1957	19	1	DWR
10/3/1957	21	1	DWR
10/4/1957	24	1	DWR
10/5/1957	27	1	DWR
10/6/1957	27	1	DWR
10/7/1957	25	1	DWR
10/8/1957	27	1	DWR
10/9/1957	205	1	DWR
10/10/1957	334	1	DWR
10/11/1957	212	1	DWR
10/12/1957	159	1	DWR
10/13/1957	236	1	DWR
10/14/1957	154	1	DWR
10/15/1957	114	1	DWR
10/16/1957	89	1	DWR
10/17/1957	74	1	DWR
10/18/1957	64	1	DWR
10/19/1957	58	1	DWR
10/20/1957	53	1	DWR
10/21/1957	49	1	DWR
10/22/1957	44	1	DWR
10/23/1957	141	1	DWR
10/24/1957	125	1	DWR
10/25/1957	112	1	DWR
10/26/1957	110	1	DWR
10/27/1957	93	1	DWR
10/28/1957	80	1	DWR
10/29/1957	71	1	DWR
10/30/1957	64	1	DWR
10/31/1957	59	1	DWR
11/1/1957	55	1	DWR
11/2/1957	52	1	DWR
11/3/1957	49	1	DWR
11/4/1957	44	1	DWR
11/5/1957	42	1	DWR
11/6/1957	40	1	DWR
11/7/1957	39	1	DWR
11/8/1957	39	1	DWR
11/9/1957	38	1	DWR
11/10/1957	44	1	DWR
11/11/1957	40	1	DWR
11/12/1957	50	1	DWR
11/13/1957	824	70	DWR
11/14/1957	534	1	DWR
11/15/1957	257	1	DWR
11/16/1957	180	1	DWR
11/17/1957	151	1	DWR
11/18/1957	156	1	DWR
11/19/1957	140	1	DWR
11/20/1957	132	1	DWR
11/21/1957	117	1	DWR
11/22/1957	108	1	DWR
11/23/1957	97	1	DWR
11/24/1957	93	1	DWR
11/25/1957	89	1	DWR
11/26/1957	81	1	DWR
11/27/1957	76	1	DWR
11/28/1957	67	1	DWR
11/29/1957	65	1	DWR
11/30/1957	59	1	DWR
12/1/1957	54	1	DWR
12/2/1957	54	1	DWR
12/3/1957	49	70	DWR
12/4/1957	45	1	DWR
12/5/1957	45	1	DWR
12/6/1957	48	1	DWR
12/7/1957	58	1	DWR
12/8/1957	53	1	DWR
12/9/1957	50	1	DWR
12/10/1957	49	1	DWR
12/11/1957	42	70	DWR
12/12/1957	35	70	DWR
12/13/1957	34	1	DWR
12/14/1957	34	1	DWR
12/15/1957	39	1	DWR
12/16/1957	85	1	DWR
12/17/1957	76	1	DWR
12/18/1957	79	1	DWR
12/19/1957	72	70	DWR
12/20/1957	69	1	DWR
12/21/1957	154	1	DWR
12/22/1957	117	1	DWR
12/23/1957	99	1	DWR
12/24/1957	101	1	DWR
12/25/1957	120	70	DWR
12/26/1957	104	1	DWR
12/27/1957	132	1	DWR
12/28/1957	358	1	DWR
12/29/1957	213	1	DWR
12/30/1957	159	1	DWR
12/31/1957	130	1	DWR
1/1/1958	117	1	DWR
1/2/1958	108	1	DWR
1/3/1958	101	1	DWR
1/4/1958	99	1	DWR
1/5/1958	97	1	DWR
1/6/1958	97	1	DWR
1/7/1958	95	1	DWR
1/8/1958	91	1	DWR
1/9/1958	91	1	DWR
1/10/1958	95	1	DWR
1/11/1958	91	1	DWR
1/12/1958	99	1	DWR
1/13/1958	99	1	DWR
1/14/1958	93	1	DWR
1/15/1958	132	1	DWR
1/16/1958	120	1	DWR
1/17/1958	113	1	DWR
1/18/1958	110	1	DWR
1/19/1958	104	1	DWR
1/20/1958	99	1	DWR
1/21/1958	93	1	DWR
1/22/1958	91	1	DWR
1/23/1958	81	1	DWR
1/24/1958	65	1	DWR
1/25/1958	62	1	DWR
1/26/1958	64	1	DWR
1/27/1958	64	1	DWR
1/28/1958	164	1	DWR
1/29/1958	477	1	DWR
1/30/1958	299	1	DWR
1/31/1958	203	1	DWR
2/1/1958	159	1	DWR
2/2/1958	165	1	DWR
2/3/1958	168	1	DWR
2/4/1958	196	1	DWR
2/5/1958	190	1	DWR
2/6/1958	171	1	DWR
2/7/1958	224	1	DWR
2/8/1958	210	1	DWR
2/9/1958	174	1	DWR
2/10/1958	156	1	DWR
2/11/1958	178	1	DWR
2/12/1958	348	1	DWR
2/13/1958	235	1	DWR
2/14/1958	269	1	DWR
2/15/1958	419	1	DWR
2/16/1958	591	1	DWR
2/17/1958	509	1	DWR
2/18/1958	1110	70	DWR
2/19/1958	741	70	DWR
2/20/1958	451	1	DWR
2/21/1958	339	1	DWR
2/22/1958	290	1	DWR
2/23/1958	265	1	DWR
2/24/1958	1360	1	DWR
2/25/1958	845	1	DWR
2/26/1958	491	1	DWR
2/27/1958	3777	1	DWR
2/28/1958	316	1	DWR
3/1/1958	278	1	DWR
3/2/1958	242	1	DWR
3/3/1958	220	1	DWR
3/4/1958	200	1	DWR
3/5/1958	183	1	DWR
3/6/1958	171	1	DWR
3/7/1958	165	1	DWR
3/8/1958	159	1	DWR
3/9/1958	154	1	DWR
3/10/1958	137	1	DWR
3/11/1958	130	1	DWR
3/12/1958	130	1	DWR
3/13/1958	130	1	DWR
3/14/1958	130	1	DWR
3/15/1958	104	1	DWR
3/16/1958	101	1	DWR
3/17/1958	99	1	DWR
3/18/1958	95	1	DWR
3/19/1958	95	1	DWR
3/20/1958	140	1	DWR
3/21/1958	168	1	DWR
3/22/1958	148	1	DWR
3/23/1958	140	1	DWR
3/24/1958	130	1	DWR
3/25/1958	125	1	DWR
3/26/1958	120	1	DWR
3/27/1958	110	1	DWR
3/28/1958	99	1	DWR
3/29/1958	106	1	DWR
3/30/1958	106	1	DWR
3/31/1958	104	1	DWR
4/1/1958	106	1	DWR
4/2/1958	117	1	DWR
4/3/1958	113	1	DWR
4/4/1958	110	1	DWR
4/5/1958	101	1	DWR
4/6/1958	93	1	DWR
4/7/1958	89	1	DWR
4/8/1958	91	1	DWR
4/9/1958	95	1	DWR
4/10/1958	108	1	DWR
4/11/1958	113	1	DWR
4/12/1958	130	1	DWR
4/13/1958	148	1	DWR
4/14/1958	168	1	DWR
4/15/1958	183	1	DWR
